Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
388,12/6/18 5:31,33041.7,30195,10.51,42546,,,,,
389,12/6/18 5:41,33041.7,30201.3,10.52,42543.6,,,,,
390,12/6/18 5:51,33041.7,30185.6,10.52,42521.4,,,,,
391,12/6/18 6:01,33041.7,30176.3,10.52,42508.3,,,,,
392,12/6/18 6:11,33041.7,30176.3,10.52,42508.3,,,,,
393,12/6/18 6:21,33041.7,30185.6,10.5,42544.1,,,,,
394,12/6/18 6:31,33041.7,30166.9,10.49,42529,,,,,
395,12/6/18 6:41,33041.7,30182.5,10.49,42551,,,,,
396,12/6/18 6:51,33041.7,30176.3,10.47,42564.9,,,,,
397,12/6/18 7:01,33041.7,30185.6,10.45,42600.7,,,,,
398,12/6/18 7:11,33041.7,30166.9,10.45,42574.3,,,,,
399,12/6/18 7:21,33041.7,30176.3,10.44,42598.9,,,,,
400,12/6/18 7:31,33041.7,30157.6,10.44,42572.5,,,,,
401,12/6/18 7:41,33041.7,30166.9,10.43,42597,,,,,
402,12/6/18 7:51,33041.7,30160.7,10.44,42576.9,,,,,
403,12/6/18 8:01,33041.7,30148.3,10.43,42570.7,,,,,
404,12/6/18 8:11,33041.7,30170.1,10.43,42601.5,,,,,
405,12/6/18 8:21,33041.7,30142,10.43,42561.8,,,,,
406,12/6/18 8:31,33041.7,30157.6,10.44,42572.5,,,,,
407,12/6/18 8:41,33041.7,30151.4,10.43,42575.1,,,,,
408,12/6/18 8:51,33041.7,30132.7,10.44,42537.4,,,,,
409,12/6/18 9:01,33041.7,30148.3,10.44,42559.4,,,,,
410,12/6/18 9:11,33041.7,30148.3,10.45,42548.1,,,,,
411,12/6/18 9:21,33041.7,30166.9,10.44,42585.7,,,,,
412,12/6/18 9:31,33041.7,30132.7,10.44,42537.4,,,,,
413,12/6/18 9:41,33041.7,30126.5,10.44,42528.6,,,,,
414,12/6/18 9:51,33041.7,30145.1,10.43,42566.2,,,,,
415,12/6/18 10:01,33041.7,30151.4,10.43,42575.1,,,,,
416,12/6/18 10:11,33041.7,30135.8,10.44,42541.8,,,,,
417,12/6/18 10:21,33041.7,30145.1,10.44,42554.9,,,,,
418,12/6/18 10:31,33041.7,30160.7,10.45,42565.6,,,,,
419,12/6/18 10:41,33041.7,30107.8,10.44,42502.2,,,,,
420,12/6/18 10:51,33041.7,30145.1,10.45,42543.6,,,,,
421,12/6/18 11:01,33041.7,30132.7,10.45,42526.1,,,,,
422,12/6/18 11:11,33041.7,30126.5,10.45,42517.3,,,,,
423,12/6/18 11:21,33041.7,30151.4,10.45,42552.4,,,,,
424,12/6/18 11:31,33041.7,30135.8,10.46,42519.1,,,,,
425,12/6/18 11:41,33041.7,30151.4,10.45,42552.4,,,,,
426,12/6/18 11:51,33041.7,30148.3,10.45,42548.1,,,,,
427,12/6/18 12:01,33041.7,30107.8,10.44,42502.2,,,,,
428,12/6/18 12:11,33041.7,30170.1,10.44,42590.2,,,,,
429,12/6/18 12:21,33041.7,30151.4,10.44,42563.8,,,,,
430,12/6/18 12:31,33041.7,30148.3,10.45,42548.1,,,,,
431,12/6/18 12:41,33041.7,30148.3,10.47,42525.4,,,,,
432,12/6/18 12:51,33041.7,30166.9,10.49,42529,,,,,
433,12/6/18 13:01,33041.7,30157.6,10.51,42493.3,,,,,
434,12/6/18 13:11,33041.7,30173.2,10.52,42504,,,,,
435,12/6/18 13:21,33041.7,30210.6,10.54,42534,,,,,
436,12/6/18 13:31,33041.7,30210.6,10.57,42500.1,,,,,
437,12/6/18 13:41,33041.7,30210.6,10.57,42500.1,,,,,
438,12/6/18 13:51,33041.7,30226.2,10.59,42499.5,,,,,
439,12/6/18 14:01,33041.7,30216.9,10.59,42486.4,,,,,
440,12/6/18 14:11,33041.7,30226.2,10.6,42488.2,,,,,
441,12/6/18 14:21,33041.7,30198.1,10.61,42437.4,,,,,
442,12/6/18 14:31,33041.7,30235.6,10.61,42490.1,,,,,
443,12/6/18 14:41,33041.7,30260.7,10.64,42491.6,,,,,
444,12/6/18 14:51,33041.7,30235.6,10.64,42456.3,,,,,
445,12/6/18 15:01,33041.7,30223.1,10.64,42438.8,,,,,
446,12/6/18 15:11,33041.7,30251.3,10.65,42467.1,,,,,
447,12/6/18 15:21,33041.7,30251.3,10.65,42467.1,,,,,
448,12/6/18 15:31,33041.7,30288.9,10.65,42519.9,,,,,
449,12/6/18 15:41,33041.7,30251.3,10.65,42467.1,,,,,
450,12/6/18 15:51,33041.7,30279.5,10.65,42506.7,,,,,
451,12/6/18 16:01,33041.7,30241.9,10.65,42453.9,,,,,
452,12/6/18 16:11,33041.7,30270.1,10.65,42493.5,,,,,
453,12/6/18 16:21,33041.7,30260.7,10.64,42491.6,,,,,
454,12/6/18 16:31,33041.7,30241.9,10.64,42465.2,,,,,
455,12/6/18 16:41,33041.7,30251.3,10.64,42478.4,,,,,
456,12/6/18 16:51,33041.7,30226.2,10.64,42443.1,,,,,
457,12/6/18 17:01,33041.7,30226.2,10.62,42465.7,,,,,
458,12/6/18 17:11,33041.7,30223.1,10.61,42472.6,,,,,
459,12/6/18 17:21,33041.7,30251.3,10.6,42523.5,,,,,
460,12/6/18 17:31,33041.7,30235.6,10.6,42501.4,,,,,
461,12/6/18 17:41,33041.7,30263.8,10.58,42563.7,,,,,
462,12/6/18 17:51,33041.7,30235.6,10.58,42524,,,,,
463,12/6/18 18:01,33041.7,30216.9,10.57,42509,,,,,
464,12/6/18 18:11,33041.7,30235.6,10.57,42535.3,,,,,
465,12/6/18 18:21,33041.7,30210.6,10.55,42522.7,,,,,
466,12/6/18 18:31,33041.7,30216.9,10.54,42542.9,,,,,
467,12/6/18 18:41,33041.7,30210.6,10.53,42545.3,,,,,
468,12/6/18 18:51,33041.7,30220,10.53,42558.6,,,,,
469,12/6/18 19:01,33041.7,30220,10.52,42569.9,,,,,
470,12/6/18 19:11,33041.7,30182.5,10.52,42517.1,,,,,
471,12/6/18 19:21,33041.7,30182.5,10.52,42517.1,,,,,
472,12/6/18 19:31,33041.7,30185.6,10.5,42544.1,,,,,
473,12/6/18 19:41,33041.7,30195,10.5,42557.3,,,,,
474,12/6/18 19:51,33041.7,30185.6,10.51,42532.7,,,,,
475,12/6/18 20:01,33041.7,30148.3,10.49,42502.8,,,,,
476,12/6/18 20:11,33041.7,30148.3,10.49,42502.8,,,,,
477,12/6/18 20:21,33041.7,30191.9,10.47,42586.9,,,,,
478,12/6/18 20:31,33041.7,30154.5,10.47,42534.2,,,,,
479,12/6/18 20:41,33041.7,30166.9,10.47,42551.7,,,,,
480,12/6/18 20:51,33041.7,30157.6,10.47,42538.5,,,,,
481,12/6/18 21:01,33041.7,30185.6,10.47,42578,,,,,
482,12/6/18 21:11,33041.7,30142,10.47,42516.5,,,,,
483,12/6/18 21:21,33041.7,30157.6,10.46,42549.9,,,,,
484,12/6/18 21:31,33041.7,30132.7,10.46,42514.7,,,,,
485,12/6/18 21:41,33041.7,30126.5,10.46,42506,,,,,
486,12/6/18 21:51,33041.7,30157.6,10.47,42538.5,,,,,
487,12/6/18 22:01,33041.7,30148.3,10.46,42536.7,,,,,
488,12/6/18 22:11,33041.7,30142,10.47,42516.5,,,,,
489,12/6/18 22:21,33041.7,30135.8,10.46,42519.1,,,,,
490,12/6/18 22:31,33041.7,30170.1,10.46,42567.5,,,,,
491,12/6/18 22:41,33041.7,30142,10.46,42527.9,,,,,
492,12/6/18 22:51,33041.7,30142,10.46,42527.9,,,,,
493,12/6/18 23:01,33041.7,30132.7,10.46,42514.7,,,,,
494,12/6/18 23:11,33041.7,30142,10.46,42527.9,,,,,
495,12/6/18 23:21,33041.7,30151.4,10.44,42563.8,,,,,
496,12/6/18 23:31,33041.7,30151.4,10.44,42563.8,,,,,
497,12/6/18 23:41,33041.7,30179.4,10.45,42592,,,,,
498,12/6/18 23:51,33041.7,30132.7,10.45,42526.1,,,,,
499,12/7/18 0:01,33041.7,30114.1,10.44,42511.1,,,,,
500,12/7/18 0:11,33041.7,30142,10.45,42539.2,,,,,
501,12/7/18 0:21,33041.7,30135.8,10.45,42530.4,,,,,
502,12/7/18 0:31,33041.7,30148.3,10.44,42559.4,,,,,
503,12/7/18 0:41,33041.7,30142,10.45,42539.2,,,,,
504,12/7/18 0:51,33041.7,30151.4,10.45,42552.4,,,,,
505,12/7/18 1:01,33041.7,30123.4,10.45,42512.9,,,,,
506,12/7/18 1:11,33041.7,30135.8,10.45,42530.4,,,,,
507,12/7/18 1:21,33041.7,30126.5,10.44,42528.6,,,,,
508,12/7/18 1:31,33041.7,30095.4,10.44,42484.7,,,,,
509,12/7/18 1:41,33041.7,30098.5,10.45,42477.8,,,,,
510,12/7/18 1:51,33041.7,30126.5,10.43,42540,,,,,
511,12/7/18 2:01,33041.7,30132.7,10.43,42548.7,,,,,
512,12/7/18 2:11,33041.7,30089.2,10.43,42487.3,,,,,
513,12/7/18 2:21,33041.7,30117.2,10.43,42526.8,,,,,
514,12/7/18 2:31,33041.7,30089.2,10.43,42487.3,,,,,
515,12/7/18 2:41,33041.7,30114.1,10.43,42522.4,,,,,
516,12/7/18 2:51,33041.7,30107.8,10.42,42524.9,,,,,
517,12/7/18 3:01,33041.7,30117.2,10.42,42538.2,,,,,
518,12/7/18 3:11,33041.7,30098.5,10.42,42511.7,,,,,
519,12/7/18 3:21,33041.7,30098.5,10.42,42511.7,,,,,
520,12/7/18 3:31,33041.7,30101.6,10.42,42516.1,,,,,
521,12/7/18 3:41,33041.7,30107.8,10.42,42524.9,,,,,
522,12/7/18 3:51,33041.7,30145.1,10.41,42588.9,,,,,
523,12/7/18 4:01,33041.7,30089.2,10.42,42498.6,,,,,
524,12/7/18 4:11,33041.7,30135.8,10.41,42575.8,,,,,
525,12/7/18 4:21,33041.7,30117.2,10.41,42549.5,,,,,
526,12/7/18 4:31,33041.7,30126.5,10.42,42551.3,,,,,
527,12/7/18 4:41,33041.7,30117.2,10.41,42549.5,,,,,
528,12/7/18 4:51,33041.7,30123.4,10.41,42558.2,,,,,
529,12/7/18 5:01,33041.7,30089.2,10.41,42509.9,,,,,
530,12/7/18 5:11,33041.7,30098.5,10.42,42511.7,,,,,
531,12/7/18 5:21,33041.7,30145.1,10.42,42577.6,,,,,
532,12/7/18 5:31,33041.7,30070.6,10.42,42472.3,,,,,
533,12/7/18 5:41,33041.7,30098.5,10.43,42500.4,,,,,
534,12/7/18 5:51,33041.7,30117.2,10.42,42538.2,,,,,
535,12/7/18 6:01,33041.7,30107.8,10.42,42524.9,,,,,
536,12/7/18 6:11,33041.7,30107.8,10.42,42524.9,,,,,
537,12/7/18 6:21,33041.7,30104.7,10.42,42520.5,,,,,
538,12/7/18 6:31,33041.7,30135.8,10.42,42564.4,,,,,
539,12/7/18 6:41,33041.7,30135.8,10.41,42575.8,,,,,
540,12/7/18 6:51,33041.7,30123.4,10.41,42558.2,,,,,
541,12/7/18 7:01,33041.7,30107.8,10.41,42536.2,,,,,
542,12/7/18 7:11,33041.7,30107.8,10.41,42536.2,,,,,
543,12/7/18 7:21,33041.7,30104.7,10.39,42554.5,,,,,
544,12/7/18 7:31,33041.7,30126.5,10.41,42562.6,,,,,
545,12/7/18 7:41,33041.7,30142,10.41,42584.5,,,,,
546,12/7/18 7:51,33041.7,30126.5,10.42,42551.3,,,,,
547,12/7/18 8:01,33041.7,30089.2,10.42,42498.6,,,,,
548,12/7/18 8:11,33041.7,30107.8,10.42,42524.9,,,,,
549,12/7/18 8:21,33041.7,30107.8,10.42,42524.9,,,,,
550,12/7/18 8:31,33041.7,30079.9,10.42,42485.5,,,,,
551,12/7/18 8:41,33041.7,30098.5,10.43,42500.4,,,,,
552,12/7/18 8:51,33041.7,30052,10.43,42434.8,,,,,
553,12/7/18 9:01,33041.7,30107.8,10.43,42513.5,,,,,
554,12/7/18 9:11,33041.7,30098.5,10.43,42500.4,,,,,
555,12/7/18 9:21,33041.7,30089.2,10.42,42498.6,,,,,
556,12/7/18 9:31,33041.7,30098.5,10.42,42511.7,,,,,
557,12/7/18 9:41,33041.7,30117.2,10.43,42526.8,,,,,
558,12/7/18 9:51,33041.7,30061.3,10.42,42459.2,,,,,
559,12/7/18 10:01,33041.7,30107.8,10.42,42524.9,,,,,
560,12/7/18 10:11,33041.7,30089.2,10.42,42498.6,,,,,
561,12/7/18 10:21,33041.7,30107.8,10.42,42524.9,,,,,
562,12/7/18 10:31,33041.7,30079.9,10.43,42474.2,,,,,
563,12/7/18 10:41,33041.7,30098.5,10.43,42500.4,,,,,
564,12/7/18 10:51,33041.7,30123.4,10.44,42524.2,,,,,
565,12/7/18 11:01,33041.7,30132.7,10.45,42526.1,,,,,
566,12/7/18 11:11,33041.7,30114.1,10.46,42488.5,,,,,
567,12/7/18 11:21,33041.7,30132.7,10.49,42480.8,,,,,
568,12/7/18 11:31,33041.7,30129.6,10.5,42465.1,,,,,
569,12/7/18 11:41,33041.7,30148.3,10.52,42468.9,,,,,
570,12/7/18 11:51,33041.7,30173.2,10.52,42504,,,,,
571,12/7/18 12:01,33041.7,30182.5,10.54,42494.5,,,,,
572,12/7/18 12:11,33041.7,30198.1,10.55,42505.1,,,,,
573,12/7/18 12:21,33041.7,30154.5,10.58,42409.9,,,,,
574,12/7/18 12:31,33041.7,30188.8,10.59,42446.9,,,,,
575,12/7/18 12:41,33041.7,30207.5,10.61,42450.7,,,,,
576,12/7/18 12:51,33041.7,30207.5,10.64,42416.9,,,,,
577,12/7/18 13:01,33041.7,30188.8,10.65,42379.4,,,,,
578,12/7/18 13:11,33041.7,30182.5,10.66,42359.3,,,,,
579,12/7/18 13:21,33041.7,30223.1,10.67,42405,,,,,
580,12/7/18 13:31,33041.7,30195,10.68,42354.4,,,,,
581,12/7/18 13:41,33041.7,30185.6,10.68,42341.2,,,,,
582,12/7/18 13:51,33041.7,30216.9,10.69,42373.8,,,,,
583,12/7/18 14:01,33041.7,30232.5,10.7,42384.5,,,,,
584,12/7/18 14:11,33041.7,30195,10.69,42343.1,,,,,
585,12/7/18 14:21,33041.7,30195,10.69,42343.1,,,,,
586,12/7/18 14:31,33041.7,30204.4,10.69,42356.3,,,,,
587,12/7/18 14:41,33041.7,30157.6,10.69,42290.7,,,,,
588,12/7/18 14:51,33041.7,30204.4,10.69,42356.3,,,,,
589,12/7/18 15:01,33041.7,30176.3,10.69,42316.9,,,,,
590,12/7/18 15:11,33041.7,30213.7,10.69,42369.4,,,,,
591,12/7/18 15:21,33041.7,30213.7,10.69,42369.4,,,,,
592,12/7/18 15:31,33041.7,30223.1,10.7,42371.3,,,,,
593,12/7/18 15:41,33041.7,30257.5,10.7,42419.5,,,,,
594,12/7/18 15:51,33041.7,30232.5,10.7,42384.5,,,,,
595,12/7/18 16:01,33041.7,30238.7,10.7,42393.2,,,,,
596,12/7/18 16:11,33041.7,30241.9,10.69,42408.9,,,,,
597,12/7/18 16:21,33041.7,30251.3,10.69,42422.1,,,,,
598,12/7/18 16:31,33041.7,30257.5,10.69,42430.8,,,,,
599,12/7/18 16:41,33041.7,30266.9,10.69,42444,,,,,
600,12/7/18 16:51,33041.7,30266.9,10.68,42455.2,,,,,
601,12/7/18 17:01,33041.7,30238.7,10.68,42415.7,,,,,
602,12/7/18 17:11,33041.7,30229.4,10.67,42413.9,,,,,
603,12/7/18 17:21,33041.7,30185.6,10.67,42352.4,,,,,
604,12/7/18 17:31,33041.7,30251.3,10.66,42455.8,,,,,
605,12/7/18 17:41,33041.7,30248.1,10.66,42451.3,,,,,
606,12/7/18 17:51,33041.7,30251.3,10.66,42455.8,,,,,
607,12/7/18 18:01,33041.7,30248.1,10.66,42451.3,,,,,
608,12/7/18 18:11,33041.7,30223.1,10.65,42427.5,,,,,
609,12/7/18 18:21,33041.7,30223.1,10.65,42427.5,,,,,
610,12/7/18 18:31,33041.7,30220,10.65,42423.2,,,,,
611,12/7/18 18:41,33041.7,30241.9,10.65,42453.9,,,,,
612,12/7/18 18:51,33041.7,30238.7,10.65,42449.4,,,,,
613,12/7/18 19:01,33041.7,30238.7,10.65,42449.4,,,,,
614,12/7/18 19:11,33041.7,30285.7,10.66,42504.1,,,,,
615,12/7/18 19:21,33041.7,30251.3,10.65,42467.1,,,,,
616,12/7/18 19:31,33041.7,30248.1,10.65,42462.6,,,,,
617,12/7/18 19:41,33041.7,30238.7,10.64,42460.7,,,,,
618,12/7/18 19:51,33041.7,30223.1,10.62,42461.3,,,,,
619,12/7/18 20:01,33041.7,30232.5,10.64,42452,,,,,
620,12/7/18 20:11,33041.7,30232.5,10.62,42474.5,,,,,
621,12/7/18 20:21,33041.7,30223.1,10.62,42461.3,,,,,
622,12/7/18 20:31,33041.7,30179.4,10.61,42411.2,,,,,
623,12/7/18 20:41,33041.7,30207.5,10.61,42450.7,,,,,
624,12/7/18 20:51,33041.7,30160.7,10.6,42396.1,,,,,
625,12/7/18 21:01,33041.7,30179.4,10.6,42422.4,,,,,
626,12/7/18 21:11,33041.7,30185.6,10.6,42431.1,,,,,
627,12/7/18 21:21,33041.7,30188.8,10.6,42435.6,,,,,
628,12/7/18 21:31,33041.7,30188.8,10.6,42435.6,,,,,
629,12/7/18 21:41,33041.7,30179.4,10.61,42411.2,,,,,
630,12/7/18 21:51,33041.7,30179.4,10.6,42422.4,,,,,
631,12/7/18 22:01,33041.7,30170.1,10.61,42398.1,,,,,
632,12/7/18 22:11,33041.7,30216.9,10.62,42452.6,,,,,
633,12/7/18 22:21,33041.7,30170.1,10.62,42386.8,,,,,
634,12/7/18 22:31,33041.7,30195,10.62,42421.8,,,,,
635,12/7/18 22:41,33041.7,30176.3,10.64,42373.1,,,,,
636,12/7/18 22:51,33041.7,30195,10.64,42399.3,,,,,
637,12/7/18 23:01,33041.7,30176.3,10.64,42373.1,,,,,
638,12/7/18 23:11,33041.7,30151.4,10.64,42338.1,,,,,
639,12/7/18 23:21,33041.7,30188.8,10.64,42390.6,,,,,
640,12/7/18 23:31,33041.7,30188.8,10.62,42413.1,,,,,
641,12/7/18 23:41,33041.7,30160.7,10.64,42351.2,,,,,
642,12/7/18 23:51,33041.7,30170.1,10.64,42364.4,,,,,
643,12/8/18 0:01,33041.7,30160.7,10.64,42351.2,,,,,
644,12/8/18 0:11,33041.7,30154.5,10.62,42364.9,,,,,
645,12/8/18 0:21,33041.7,30182.5,10.62,42404.3,,,,,
646,12/8/18 0:31,33041.7,30145.1,10.61,42363,,,,,
647,12/8/18 0:41,33041.7,30145.1,10.61,42363,,,,,
648,12/8/18 0:51,33041.7,30151.4,10.61,42371.8,,,,,
649,12/8/18 1:01,33041.7,30160.7,10.6,42396.1,,,,,
650,12/8/18 1:11,33041.7,30154.5,10.6,42387.4,,,,,
651,12/8/18 1:21,33041.7,30135.8,10.59,42372.4,,,,,
652,12/8/18 1:31,33041.7,30145.1,10.59,42385.5,,,,,
653,12/8/18 1:41,33041.7,30145.1,10.59,42385.5,,,,,
654,12/8/18 1:51,33041.7,30148.3,10.58,42401.2,,,,,
655,12/8/18 2:01,33041.7,30110.9,10.58,42348.6,,,,,
656,12/8/18 2:11,33041.7,30092.3,10.59,42311.2,,,,,
657,12/8/18 2:21,33041.7,30138.9,10.58,42388,,,,,
658,12/8/18 2:31,33041.7,30151.4,10.59,42394.3,,,,,
659,12/8/18 2:41,33041.7,30126.5,10.6,42348.1,,,,,
660,12/8/18 2:51,33041.7,30160.7,10.59,42407.4,,,,,
661,12/8/18 3:01,33041.7,30135.8,10.6,42361.1,,,,,
662,12/8/18 3:11,33041.7,30160.7,10.6,42396.1,,,,,
663,12/8/18 3:21,33041.7,30151.4,10.61,42371.8,,,,,
664,12/8/18 3:31,33041.7,30170.1,10.61,42398.1,,,,,
665,12/8/18 3:41,33041.7,30179.4,10.62,42399.9,,,,,
666,12/8/18 3:51,33041.7,30213.7,10.62,42448.1,,,,,
667,12/8/18 4:01,33041.7,30166.9,10.64,42359.9,,,,,
668,12/8/18 4:11,33041.7,30204.4,10.64,42412.5,,,,,
669,12/8/18 4:21,33041.7,30204.4,10.64,42412.5,,,,,
670,12/8/18 4:31,33041.7,30232.5,10.64,42452,,,,,
671,12/8/18 4:41,33041.7,30204.4,10.64,42412.5,,,,,
672,12/8/18 4:51,33041.7,30188.8,10.64,42390.6,,,,,
673,12/8/18 5:01,33041.7,30204.4,10.64,42412.5,,,,,
674,12/8/18 5:11,33041.7,30185.6,10.64,42386.1,,,,,
675,12/8/18 5:21,33041.7,30195,10.64,42399.3,,,,,
676,12/8/18 5:31,33041.7,30166.9,10.64,42359.9,,,,,
677,12/8/18 5:41,33041.7,30157.6,10.65,42335.6,,,,,
678,12/8/18 5:51,33041.7,30195,10.64,42399.3,,,,,
679,12/8/18 6:01,33041.7,30188.8,10.64,42390.6,,,,,
680,12/8/18 6:11,33041.7,30170.1,10.62,42386.8,,,,,
681,12/8/18 6:21,33041.7,30135.8,10.62,42338.7,,,,,
682,12/8/18 6:31,33041.7,30145.1,10.62,42351.7,,,,,
683,12/8/18 6:41,33041.7,30163.8,10.61,42389.2,,,,,
684,12/8/18 6:51,33041.7,30135.8,10.61,42349.9,,,,,
685,12/8/18 7:01,33041.7,30120.3,10.62,42316.9,,,,,
686,12/8/18 7:11,33041.7,30073.7,10.61,42262.6,,,,,
687,12/8/18 7:21,33041.7,30101.6,10.62,42290.6,,,,,
688,12/8/18 7:31,33041.7,30073.7,10.62,42251.4,,,,,
689,12/8/18 7:41,33041.7,30092.3,10.62,42277.5,,,,,
690,12/8/18 7:51,33041.7,30083,10.61,42275.7,,,,,
691,12/8/18 8:01,33041.7,30083,10.61,42275.7,,,,,
692,12/8/18 8:11,33041.7,30092.3,10.61,42288.8,,,,,
693,12/8/18 8:21,33041.7,30092.3,10.61,42288.8,,,,,
694,12/8/18 8:31,33041.7,30117.2,10.6,42335,,,,,
695,12/8/18 8:41,33041.7,30092.3,10.6,42300,,,,,
696,12/8/18 8:51,33041.7,30092.3,10.6,42300,,,,,
697,12/8/18 9:01,33041.7,30073.7,10.6,42273.8,,,,,
698,12/8/18 9:11,33041.7,30042.7,10.59,42241.5,,,,,
699,12/8/18 9:21,33041.7,30021.1,10.58,42222.3,,,,,
700,12/8/18 9:31,33041.7,30014.9,10.58,42213.6,,,,,
701,12/8/18 9:41,33041.7,30033.4,10.58,42239.6,,,,,
702,12/8/18 9:51,33041.7,30005.6,10.58,42200.5,,,,,
703,12/8/18 10:01,33041.7,30021.1,10.57,42233.5,,,,,
704,12/8/18 10:11,33041.7,29999.5,10.58,42192,,,,,
705,12/8/18 10:21,33041.7,30014.9,10.58,42213.6,,,,,
706,12/8/18 10:31,33041.7,30008.7,10.59,42193.7,,,,,
707,12/8/18 10:41,33041.7,29990.2,10.58,42178.9,,,,,
708,12/8/18 10:51,33041.7,29999.5,10.58,42192,,,,,
709,12/8/18 11:01,33041.7,29990.2,10.57,42190.1,,,,,
710,12/8/18 11:11,33041.7,29980.9,10.57,42177,,,,,
711,12/8/18 11:21,33041.7,29990.2,10.55,42212.5,,,,,
712,12/8/18 11:31,33041.7,29996.4,10.57,42198.8,,,,,
713,12/8/18 11:41,33041.7,30014.9,10.57,42224.8,,,,,
714,12/8/18 11:51,33041.7,30024.2,10.58,42226.7,,,,,
715,12/8/18 12:01,33041.7,29987.1,10.58,42174.5,,,,,
716,12/8/18 12:11,33041.7,30039.6,10.59,42237.1,,,,,
717,12/8/18 12:21,33041.7,30039.6,10.59,42237.1,,,,,
718,12/8/18 12:31,33041.7,30058.2,10.59,42263.3,,,,,
719,12/8/18 12:41,33041.7,30052,10.59,42254.6,,,,,
720,12/8/18 12:51,33041.7,30042.7,10.59,42241.5,,,,,
721,12/8/18 13:01,33041.7,30024.2,10.58,42226.7,,,,,
722,12/8/18 13:11,33041.7,29990.2,10.55,42212.5,,,,,
723,12/8/18 13:21,33041.7,29999.5,10.55,42225.6,,,,,
724,12/8/18 13:31,33041.7,29962.4,10.54,42184.6,,,,,
725,12/8/18 13:41,33041.7,29947,10.53,42174.1,,,,,
726,12/8/18 13:51,33041.7,29974.8,10.52,42224.5,,,,,
727,12/8/18 14:01,33041.7,29953.2,10.52,42194.1,,,,,
728,12/8/18 14:11,33041.7,29937.8,10.51,42183.6,,,,,
729,12/8/18 14:21,33041.7,29913.2,10.51,42148.9,,,,,
730,12/8/18 14:31,33041.7,29947,10.5,42207.8,,,,,
731,12/8/18 14:41,33041.7,29950.1,10.51,42200.9,,,,,
732,12/8/18 14:51,33041.7,29931.7,10.5,42186.2,,,,,
733,12/8/18 15:01,33041.7,29947,10.51,42196.6,,,,,
734,12/8/18 15:11,33041.7,29947,10.51,42196.6,,,,,
735,12/8/18 15:21,33041.7,30002.5,10.52,42263.5,,,,,
736,12/8/18 15:31,33041.7,29974.8,10.53,42213.3,,,,,
737,12/8/18 15:41,33041.7,29980.9,10.54,42210.6,,,,,
738,12/8/18 15:51,33041.7,29987.1,10.53,42230.6,,,,,
739,12/8/18 16:01,33041.7,29990.2,10.54,42223.7,,,,,
740,12/8/18 16:11,33041.7,30014.9,10.55,42247.3,,,,,
741,12/8/18 16:21,33041.7,30024.2,10.55,42260.4,,,,,
742,12/8/18 16:31,33041.7,30048.9,10.57,42272.7,,,,,
743,12/8/18 16:41,33041.7,30055.1,10.58,42270.2,,,,,
744,12/8/18 16:51,33041.7,30086.1,10.58,42313.7,,,,,
745,12/8/18 17:01,33041.7,30089.2,10.59,42306.9,,,,,
746,12/8/18 17:11,33041.7,30092.3,10.59,42311.2,,,,,
747,12/8/18 17:21,33041.7,30110.9,10.6,42326.1,,,,,
748,12/8/18 17:31,33041.7,30101.6,10.59,42324.3,,,,,
749,12/8/18 17:41,33041.7,30101.6,10.6,42313.1,,,,,
750,12/8/18 17:51,33041.7,30145.1,10.6,42374.2,,,,,
751,12/8/18 18:01,33041.7,30151.4,10.6,42383.1,,,,,
752,12/8/18 18:11,33041.7,30145.1,10.61,42363,,,,,
753,12/8/18 18:21,33041.7,30160.7,10.62,42373.6,,,,,
754,12/8/18 18:31,33041.7,30151.4,10.62,42360.6,,,,,
755,12/8/18 18:41,33041.7,30117.2,10.62,42312.5,,,,,
756,12/8/18 18:51,33041.7,30170.1,10.62,42386.8,,,,,
757,12/8/18 19:01,33041.7,30126.5,10.64,42303.1,,,,,
758,12/8/18 19:11,33041.7,30126.5,10.62,42325.6,,,,,
759,12/8/18 19:21,33041.7,30135.8,10.61,42349.9,,,,,
760,12/8/18 19:31,33041.7,30135.8,10.61,42349.9,,,,,
761,12/8/18 19:41,33041.7,30092.3,10.6,42300,,,,,
762,12/8/18 19:51,33041.7,30098.5,10.58,42331.2,,,,,
763,12/8/18 20:01,33041.7,30064.4,10.57,42294.5,,,,,
764,12/8/18 20:11,33041.7,30048.9,10.55,42295.1,,,,,
765,12/8/18 20:21,33041.7,30042.7,10.53,42308.9,,,,,
766,12/8/18 20:31,33041.7,30014.9,10.52,42281,,,,,
767,12/8/18 20:41,33041.7,30014.9,10.51,42292.2,,,,,
768,12/8/18 20:51,33041.7,30002.5,10.5,42286,,,,,
769,12/8/18 21:01,33041.7,29974.8,10.49,42258.2,,,,,
770,12/8/18 21:11,33041.7,29974.8,10.5,42247,,,,,
771,12/8/18 21:21,33041.7,29971.7,10.5,42242.6,,,,,
