Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
286,5/9/19 10:51,33041.7,28738.9,10.43,39701.3,25.3107,,,,
287,5/9/19 11:01,33041.7,28730.3,10.44,39679.7,25.2954,,,,
288,5/9/19 11:11,33041.7,28744.6,10.46,39679.7,25.2954,,,,
289,5/9/19 11:21,33041.7,28727.4,10.47,39646.4,25.2719,,,,
290,5/9/19 11:31,33041.7,28727.4,10.5,39617.1,25.2511,,,,
291,5/9/19 11:41,33041.7,28767.7,10.5,39672.2,25.2902,,,,
292,5/9/19 11:51,33041.7,28750.4,10.51,39638.8,25.2665,,,,
293,5/9/19 12:01,33041.7,28790.7,10.53,39674.4,25.2917,,,,
294,5/9/19 12:11,33041.7,28736,10.54,39589.8,25.2318,,,,
295,5/9/19 12:21,33041.7,28759,10.55,39611.5,25.2472,,,,
296,5/9/19 12:31,33041.7,28796.5,10.58,39633.5,25.2628,,,,
297,5/9/19 12:41,33041.7,28796.5,10.59,39623.8,25.2559,,,,
298,5/9/19 12:51,33041.7,28802.3,10.62,39602.5,25.2408,,,,
299,5/9/19 13:01,33041.7,28787.8,10.64,39563.2,25.213,,,,
300,5/9/19 13:11,33041.7,28802.3,10.66,39563.5,25.2132,,,,
301,5/9/19 13:21,33041.7,28819.6,10.68,39567.7,25.2162,,,,
302,5/9/19 13:31,33041.7,28825.4,10.72,39536.7,25.1943,,,,
303,5/9/19 13:41,33041.7,28839.8,10.73,39546.6,25.2013,,,,
304,5/9/19 13:51,33041.7,28842.7,10.74,39540.9,25.1972,,,,
305,5/9/19 14:01,33041.7,28810.9,10.75,39487.9,25.1597,,,,
306,5/9/19 14:11,33041.7,28857.2,10.76,39541.2,25.1974,,,,
307,5/9/19 14:21,33041.7,28854.3,10.77,39527.5,25.1878,,,,
308,5/9/19 14:31,33041.7,28871.7,10.78,39541.5,25.1976,,,,
309,5/9/19 14:41,33041.7,28871.7,10.8,39522.1,25.1839,,,,
310,5/9/19 14:51,33041.7,28871.7,10.81,39512.4,25.1771,,,,
311,5/9/19 15:01,33041.7,28894.9,10.82,39534.2,25.1925,,,,
312,5/9/19 15:11,33041.7,28863,10.83,39481.2,25.155,,,,
313,5/9/19 15:21,33041.7,28868.8,10.84,39479.4,25.1538,,,,
314,5/9/19 15:31,33041.7,28894.9,10.86,39495.5,25.1651,,,,
315,5/9/19 15:41,33041.7,28883.3,10.89,39450.8,25.1335,,,,
316,5/9/19 15:51,33041.7,28909.4,10.89,39486.2,25.1585,,,,
317,5/9/19 16:01,33041.7,28932.6,10.9,39507.9,25.1739,,,,
318,5/9/19 16:11,33041.7,28918.1,10.9,39488.3,25.16,,,,
319,5/9/19 16:21,33041.7,28883.3,10.9,39441.1,25.1267,,,,
320,5/9/19 16:31,33041.7,28909.4,10.91,39466.8,25.1448,,,,
